sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-6.4391;-5.3839;4.8359;-8.3249;-4.738;2.1019;2.0921;-0.8481;2.5961;-2.1492;1.1525;0.5295;83.025;42.56;20.98;-18.69;117.13;28.98;72.02;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;481;2023-09-21 21:22:00:903
-6.4391;-5.3839;4.8359;-8.3249;-4.738;2.1019;2.0921;-0.8481;2.5961;-2.0465;1.3406;0.323;83.025;42.56;20.98;-18.69;117.13;28.98;72.02;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;486;2023-09-21 21:22:00:908
-6.4391;-5.3839;4.8359;-8.3821;-4.7545;1.8183;1.5367;-0.5781;3.177;-2.0465;1.3406;0.323;83.025;42.56;20.98;-18.69;117.13;28.98;72.02;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;490;2023-09-21 21:22:00:912
-7.4082;-5.2881;5.2092;-8.3821;-4.7545;1.8183;1.5367;-0.5781;3.177;-1.9415;1.5398;0.2118;83.025;42.56;20.98;-18.69;117.13;28.98;72.02;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;496;2023-09-21 21:22:00:918
-7.4082;-5.2881;5.2092;-8.3821;-4.7545;1.8183;1.5367;-0.5781;3.177;-1.9415;1.5398;0.2118;83.025;43.18;21.32;-17.57;114.47;29.0;77.76;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;500;2023-09-21 21:22:00:922
-9.8154;-5.1182;6.0491;-8.4724;-4.7914;1.1966;-0.8758;-0.4898;4.6174;-1.4607;1.7866;0.1862;83.025;43.48;20.91;-16.78;114.47;29.0;77.76;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;524;2023-09-21 21:22:00:946
-9.8154;-5.1182;6.0491;-8.4724;-4.7914;1.1966;-0.8758;-0.4898;4.6174;-1.4607;1.7866;0.1862;83.025;43.48;20.91;-16.78;114.47;29.0;77.76;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;524;2023-09-21 21:22:00:946
-9.8154;-5.1182;6.0491;-8.4724;-4.7914;1.1966;-0.8758;-0.4898;4.6174;-1.4607;1.7866;0.1862;83.025;43.48;20.91;-16.78;114.47;29.0;77.76;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;524;2023-09-21 21:22:00:946
-9.8154;-5.1182;6.0491;-8.4724;-4.7914;1.1966;-0.8758;-0.4898;4.6174;-1.4607;1.7866;0.1862;83.025;43.48;20.91;-16.78;114.47;29.0;77.76;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;524;2023-09-21 21:22:00:946
-9.8154;-5.1182;6.0491;-8.4724;-4.7914;1.1966;-0.8758;-0.4898;4.6174;-1.4607;1.7866;0.1862;83.025;43.48;20.91;-16.78;114.47;29.0;77.76;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;525;2023-09-21 21:22:00:947
-9.8154;-5.1182;6.0491;-8.4724;-4.7914;1.1966;-0.8758;-0.4898;4.6174;-1.1443;1.7603;0.2967;83.025;43.48;20.91;-16.78;114.47;29.0;77.76;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;532;2023-09-21 21:22:00:954
-10.7246;-4.6373;6.6903;-8.5157;-4.7769;0.9134;-1.9841;-0.1224;5.5187;-1.1443;1.7603;0.2967;83.025;43.48;20.91;-16.78;114.47;29.0;77.76;5.0;972.54;0.0;;;;NaN;;;;;0 / 0;535;2023-09-21 21:22:00:957
-10.7246;-4.6373;6.6903;-8.5157;-4.7769;0.9134;-1.9841;-0.1224;5.5187;-0.6489;1.7963;0.4397;83.025;44.21;20.74;-15.38;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;541;2023-09-21 21:22:00:963
-10.7246;-4.6373;6.6903;-8.5658;-4.7274;0.6696;-2.1088;0.4559;6.7425;-0.6489;1.7963;0.4397;83.025;44.21;20.74;-15.38;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;546;2023-09-21 21:22:00:968
-10.4231;-4.0152;7.7958;-8.5658;-4.7274;0.6696;-2.1088;0.4559;6.7425;-0.1938;1.8867;0.5276;83.025;44.21;20.74;-15.38;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;550;2023-09-21 21:22:00:972
-10.4231;-4.0152;7.7958;-8.5658;-4.7274;0.6696;-2.1088;0.4559;6.7425;-0.1938;1.8867;0.5276;83.025;44.81;21.6;-14.14;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;556;2023-09-21 21:22:00:978
-9.4229;-3.4744;7.8317;-8.6184;-4.6565;0.4592;-1.3004;0.9144;7.3271;0.202;1.9209;0.5441;83.025;44.81;21.6;-14.14;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;561;2023-09-21 21:22:00:983
-9.4229;-3.4744;7.8317;-8.6184;-4.6565;0.4592;-1.3004;0.9144;7.3271;0.202;1.9209;0.5441;83.025;44.81;21.6;-14.14;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;566;2023-09-21 21:22:00:988
-9.4229;-3.4744;7.8317;-8.6184;-4.6565;0.4592;-1.3004;0.9144;7.3271;0.202;1.9209;0.5441;83.025;44.81;21.6;-14.14;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;571;2023-09-21 21:22:00:993
-9.4229;-3.4744;7.8317;-8.6184;-4.6565;0.4592;-1.3004;0.9144;7.3271;0.202;1.9209;0.5441;83.025;44.81;21.6;-14.14;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;575;2023-09-21 21:22:00:997
-9.4229;-3.4744;7.8317;-8.6184;-4.6565;0.4592;-1.3004;0.9144;7.3271;0.202;1.9209;0.5441;83.025;44.81;21.6;-14.14;110.14;29.15;83.88;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;582;2023-09-21 21:22:01:004
-8.7434;-3.0987;8.2959;-8.6502;-4.6078;0.3348;-0.5536;1.254;7.6649;0.7164;2.0547;0.5118;83.025;45.26;21.68;-12.96;99.8;28.03;87.78;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;585;2023-09-21 21:22:01:007
-8.7434;-3.0987;8.2959;-8.6502;-4.6078;0.3348;-0.5536;1.254;7.6649;0.7164;2.0547;0.5118;83.025;45.26;21.68;-12.96;99.8;28.03;87.78;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;591;2023-09-21 21:22:01:013
-8.7434;-3.0987;8.2959;-8.6502;-4.6078;0.3348;-0.5536;1.254;7.6649;0.7164;2.0547;0.5118;83.025;45.26;21.68;-12.96;99.8;28.03;87.78;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;595;2023-09-21 21:22:01:017
-8.7434;-3.0987;8.2959;-8.6502;-4.6078;0.3348;-0.5536;1.254;7.6649;0.7164;2.0547;0.5118;83.025;45.26;21.68;-12.96;99.8;28.03;87.78;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;601;2023-09-21 21:22:01:023
-8.7434;-3.0987;8.2959;-8.6502;-4.6078;0.3348;-0.5536;1.254;7.6649;0.7164;2.0547;0.5118;83.025;45.26;21.68;-12.96;99.8;28.03;87.78;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;605;2023-09-21 21:22:01:027
-8.1428;-3.0748;7.0253;-8.7036;-4.5174;0.1021;0.4391;1.537;7.9276;1.3547;2.2991;0.4586;57.9825;45.81;21.88;-10.91;99.8;28.03;87.78;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;610;2023-09-21 21:22:01:032
-8.1428;-3.0748;7.0253;-8.7036;-4.5174;0.1021;0.4391;1.537;7.9276;1.3547;2.2991;0.4586;57.9825;45.81;21.88;-10.91;99.8;28.03;87.78;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;616;2023-09-21 21:22:01:038
-8.1428;-3.0748;7.0253;-8.7036;-4.5174;0.1021;0.4391;1.537;7.9276;1.2112;2.2551;0.199;57.9825;45.81;21.88;-10.91;99.8;28.03;87.78;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;621;2023-09-21 21:22:01:043
-6.3912;-3.2542;2.3617;-8.7526;-4.4126;-0.3025;1.8978;1.2086;2.8787;1.2112;2.2551;0.199;57.9825;45.81;21.88;-10.91;99.8;28.03;87.78;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;626;2023-09-21 21:22:01:048
-6.3912;-3.2542;2.3617;-8.7526;-4.4126;-0.3025;1.8978;1.2086;2.8787;1.2375;2.5129;0.0426;57.9825;45.83;20.91;-9.13;99.61;26.74;91.98;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;631;2023-09-21 21:22:01:053
-5.4748;-3.6538;2.1248;-8.7526;-4.4126;-0.3025;1.8978;1.2086;2.8787;1.2375;2.5129;0.0426;57.9825;45.83;20.91;-9.13;99.61;26.74;91.98;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;636;2023-09-21 21:22:01:058
-5.4748;-3.6538;2.1248;-8.7416;-4.4135;-0.5255;2.9158;0.8577;2.7513;1.3523;2.7523;-0.2207;57.9825;45.83;20.91;-9.13;99.61;26.74;91.98;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;641;2023-09-21 21:22:01:063
-5.0441;-3.984;1.194;-8.7416;-4.4135;-0.5255;2.9158;0.8577;2.7513;1.3523;2.7523;-0.2207;57.9825;45.86;19.8;-7.37;99.61;26.74;91.98;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;646;2023-09-21 21:22:01:068
-5.0441;-3.984;1.194;-8.6996;-4.4602;-0.7706;3.5684;0.4626;2.0818;1.4488;2.5929;-0.3984;57.9825;45.86;19.8;-7.37;99.61;26.74;91.98;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;651;2023-09-21 21:22:01:073
-5.0441;-3.984;1.194;-8.6996;-4.4602;-0.7706;3.5684;0.4626;2.0818;1.4488;2.5929;-0.3984;57.9825;45.86;19.8;-7.37;99.61;26.74;91.98;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;656;2023-09-21 21:22:01:078
-5.7188;-4.4483;-0.2058;-8.6996;-4.4602;-0.7706;3.5684;0.4626;2.0818;1.4488;2.5929;-0.3984;57.9825;45.86;19.8;-7.37;99.61;26.74;91.98;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;660;2023-09-21 21:22:01:082
-5.7188;-4.4483;-0.2058;-8.6394;-4.5383;-0.9668;2.6855;-0.0179;0.6048;1.4806;2.2264;-0.4632;57.9825;45.68;19.26;-5.74;109.87;27.57;96.38;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;666;2023-09-21 21:22:01:088
-5.7188;-4.4483;-0.2058;-8.6394;-4.5383;-0.9668;2.6855;-0.0179;0.6048;1.4806;2.2264;-0.4632;57.9825;45.68;19.26;-5.74;109.87;27.57;96.38;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;671;2023-09-21 21:22:01:093
-7.8437;-4.9388;-2.0028;-8.6394;-4.5383;-0.9668;2.6855;-0.0179;0.6048;1.3334;1.709;-0.3471;57.9825;45.68;19.26;-5.74;109.87;27.57;96.38;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;675;2023-09-21 21:22:01:097
-7.8437;-4.9388;-2.0028;-8.5879;-4.6056;-1.0981;0.4757;-0.3823;-1.0448;1.3334;1.709;-0.3471;57.9825;45.68;19.26;-5.74;109.87;27.57;96.38;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;681;2023-09-21 21:22:01:103
-9.2483;-4.7426;-3.0891;-8.5879;-4.6056;-1.0981;0.4757;-0.3823;-1.0448;1.0768;1.172;-0.1565;57.9825;45.15;19.31;-3.13;109.87;27.57;96.38;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;686;2023-09-21 21:22:01:108
-9.2483;-4.7426;-3.0891;-8.5879;-4.6056;-1.0981;0.4757;-0.3823;-1.0448;1.0768;1.172;-0.1565;57.9825;45.15;19.31;-3.13;109.87;27.57;96.38;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;691;2023-09-21 21:22:01:113
-9.2483;-4.7426;-3.0891;-8.5595;-4.6393;-1.1754;-1.0439;-0.0651;-2.1523;0.863;0.8837;-0.0319;57.9825;45.15;19.31;-3.13;109.87;27.57;96.38;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;696;2023-09-21 21:22:01:118
-9.8847;-4.4818;-3.7065;-8.5595;-4.6393;-1.1754;-1.0439;-0.0651;-2.1523;0.863;0.8837;-0.0319;57.9825;45.15;19.31;-3.13;109.87;27.57;96.38;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;701;2023-09-21 21:22:01:123
-9.8847;-4.4818;-3.7065;-8.5595;-4.6393;-1.1754;-1.0439;-0.0651;-2.1523;0.863;0.8837;-0.0319;57.9825;45.15;19.31;-3.13;109.87;27.57;96.38;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;705;2023-09-21 21:22:01:127
-10.0834;-4.2233;-4.1133;-8.5477;-4.6477;-1.2276;-1.5341;0.2293;-2.7137;0.6205;0.6351;0.0438;57.9825;44.74;19.44;-1.05;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;711;2023-09-21 21:22:01:133
-10.0834;-4.2233;-4.1133;-8.5477;-4.6477;-1.2276;-1.5341;0.2293;-2.7137;0.6205;0.6351;0.0438;57.9825;44.74;19.44;-1.05;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;715;2023-09-21 21:22:01:137
-10.0834;-4.2233;-4.1133;-8.5477;-4.6477;-1.2276;-1.5341;0.2293;-2.7137;0.3926;0.4677;0.0786;57.9825;44.74;19.44;-1.05;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;721;2023-09-21 21:22:01:143
-10.3418;-3.5916;-4.4507;-8.5451;-4.6409;-1.2703;-1.7456;0.7231;-3.1289;0.3926;0.4677;0.0786;57.9825;44.14;19.86;0.94;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;725;2023-09-21 21:22:01:147
-10.3418;-3.5916;-4.4507;-8.5451;-4.6409;-1.2703;-1.7456;0.7231;-3.1289;0.0188;0.2679;0.1452;57.9825;44.14;19.86;0.94;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;730;2023-09-21 21:22:01:152
-10.684;-3.0724;-3.6802;-8.5451;-4.6409;-1.2703;-1.7456;0.7231;-3.1289;0.0188;0.2679;0.1452;57.9825;44.14;19.86;0.94;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;736;2023-09-21 21:22:01:158
-10.684;-3.0724;-3.6802;-8.5531;-4.6145;-1.3116;-2.0867;1.3519;-2.7821;-0.2182;0.1213;0.2179;57.9825;43.69;19.73;1.95;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;740;2023-09-21 21:22:01:162
-10.684;-3.0724;-3.6802;-8.5531;-4.6145;-1.3116;-2.0867;1.3519;-2.7821;-0.2182;0.1213;0.2179;57.9825;43.69;19.73;1.95;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;746;2023-09-21 21:22:01:168
-11.1529;-2.8666;-1.0217;-8.5531;-4.6145;-1.3116;-2.0867;1.3519;-2.7821;-0.1461;0.2246;0.3627;57.9825;43.69;19.73;1.95;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;750;2023-09-21 21:22:01:172
-11.1529;-2.8666;-1.0217;-8.5736;-4.5661;-1.3468;-2.6141;1.6679;-0.0102;-0.1461;0.2246;0.3627;57.9825;43.69;19.73;1.95;121.08;28.23;97.82;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;756;2023-09-21 21:22:01:178
-11.2463;-3.1777;1.407;-8.5736;-4.5661;-1.3468;-2.6141;1.6679;-0.0102;0.0567;0.4555;0.425;22.005;44.06;20.61;2.81;115.83;27.75;98.93;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;760;2023-09-21 21:22:01:182
-11.2463;-3.1777;1.407;-8.5972;-4.5076;-1.3927;-2.7631;1.1218;3.447;0.0567;0.4555;0.425;22.005;44.06;20.61;2.81;115.83;27.75;98.93;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;766;2023-09-21 21:22:01:188
-11.0094;-3.7783;2.7685;-8.5972;-4.5076;-1.3927;-2.7631;1.1218;3.447;0.5032;1.0321;0.4574;22.005;44.06;20.61;2.81;115.83;27.75;98.93;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;771;2023-09-21 21:22:01:193
-11.0094;-3.7783;2.7685;-8.5972;-4.5076;-1.3927;-2.7631;1.1218;3.447;0.5032;1.0321;0.4574;22.005;43.89;20.04;2.81;115.83;27.75;98.93;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;776;2023-09-21 21:22:01:198
-11.0094;-3.7783;2.7685;-8.6093;-4.4585;-1.4741;-2.2385;0.5176;4.0848;0.5032;1.0321;0.4574;22.005;43.89;20.04;2.81;115.83;27.75;98.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;781;2023-09-21 21:22:01:203
-10.3514;-4.2449;1.9214;-8.6093;-4.4585;-1.4741;-2.2385;0.5176;4.0848;0.684;1.3363;0.378;22.005;43.89;20.04;2.81;115.83;27.75;98.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;786;2023-09-21 21:22:01:208
-10.3514;-4.2449;1.9214;-8.6093;-4.4585;-1.4741;-2.2385;0.5176;4.0848;0.684;1.3363;0.378;22.005;43.89;20.04;2.81;115.83;27.75;98.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;790;2023-09-21 21:22:01:212
-10.0235;-4.721;0.7035;-8.6068;-4.4259;-1.5827;-1.6442;-0.1124;2.8903;0.728;1.3284;0.3694;22.005;43.89;20.04;2.81;115.83;27.75;98.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;795;2023-09-21 21:22:01:217
-10.0235;-4.721;0.7035;-8.6068;-4.4259;-1.5827;-1.6442;-0.1124;2.8903;0.728;1.3284;0.3694;22.005;43.93;19.63;3.64;116.54;26.83;100.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;801;2023-09-21 21:22:01:223
-10.0235;-4.721;0.7035;-8.6068;-4.4259;-1.5827;-1.6442;-0.1124;2.8903;0.728;1.3284;0.3694;22.005;43.93;19.63;3.64;116.54;26.83;100.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;805;2023-09-21 21:22:01:227
-9.6407;-4.788;-0.1364;-8.6051;-4.3939;-1.6783;-1.2059;-0.4333;1.7453;0.7103;1.0749;0.4268;22.005;43.93;19.63;3.64;116.54;26.83;100.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;811;2023-09-21 21:22:01:233
-9.6407;-4.788;-0.1364;-8.6051;-4.3939;-1.6783;-1.2059;-0.4333;1.7453;0.7103;1.0749;0.4268;22.005;43.93;19.63;3.64;116.54;26.83;100.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;816;2023-09-21 21:22:01:238
-9.9494;-4.8215;-0.4379;-8.6051;-4.3939;-1.6783;-1.2059;-0.4333;1.7453;0.6828;0.753;0.5429;22.005;43.54;19.22;4.01;116.54;26.83;100.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;820;2023-09-21 21:22:01:242
-9.9494;-4.8215;-0.4379;-8.6197;-4.3455;-1.7284;-1.2718;-0.4857;1.2525;0.6535;0.5575;0.7146;22.005;43.54;19.22;4.01;116.54;26.83;100.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;826;2023-09-21 21:22:01:248
-9.9494;-4.8215;-0.4379;-8.6197;-4.3455;-1.7284;-1.2718;-0.4857;1.2525;0.6535;0.5575;0.7146;22.005;43.54;19.22;4.01;116.54;26.83;100.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;830;2023-09-21 21:22:01:252
-9.9757;-5.0704;-0.3685;-8.6197;-4.3455;-1.7284;-1.2718;-0.4857;1.2525;0.6535;0.5575;0.7146;22.005;43.54;19.22;4.01;116.54;26.83;100.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;835;2023-09-21 21:22:01:257
-9.9757;-5.0704;-0.3685;-8.6554;-4.2657;-1.7486;-1.3983;-0.8009;1.3656;0.6767;0.5324;0.8832;22.005;42.83;18.69;4.76;120.41;26.3;101.34;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;841;2023-09-21 21:22:01:263
-9.4756;-5.4245;-0.8016;-8.6554;-4.2657;-1.7486;-1.3983;-0.8009;1.3656;0.6767;0.5324;0.8832;22.005;42.83;18.69;4.76;120.41;26.3;101.34;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;845;2023-09-21 21:22:01:267
-9.4756;-5.4245;-0.8016;-8.6554;-4.2657;-1.7486;-1.3983;-0.8009;1.3656;0.6315;0.6345;0.9705;22.005;42.83;18.69;4.76;120.41;26.3;101.34;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;851;2023-09-21 21:22:01:273
-9.4756;-5.4245;-0.8016;-8.6974;-4.1667;-1.7788;-0.794;-1.3175;0.876;0.6315;0.6345;0.9705;22.005;42.83;18.69;4.76;120.41;26.3;101.34;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;855;2023-09-21 21:22:01:277
-9.3942;-5.7452;-1.6654;-8.6974;-4.1667;-1.7788;-0.794;-1.3175;0.876;0.5637;0.7517;1.0383;22.005;42.39;18.23;5.4;120.41;26.3;101.34;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;860;2023-09-21 21:22:01:282
-9.3942;-5.7452;-1.6654;-8.6974;-4.1667;-1.7788;-0.794;-1.3175;0.876;0.5637;0.7517;1.0383;22.005;42.39;18.23;5.4;120.41;26.3;101.34;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;866;2023-09-21 21:22:01:288
-9.253;-5.6566;-2.4359;-8.7376;-4.0568;-1.8349;-0.6972;-1.7239;-0.0508;0.5637;0.7517;1.0383;22.005;42.39;18.23;5.4;120.41;26.3;101.34;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;870;2023-09-21 21:22:01:292
-9.253;-5.6566;-2.4359;-8.7376;-4.0568;-1.8349;-0.6972;-1.7239;-0.0508;0.4855;0.7163;1.0957;22.005;42.39;18.23;5.4;120.41;26.3;101.34;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;876;2023-09-21 21:22:01:298
-9.253;-5.6566;-2.4359;-8.7791;-3.9372;-1.8963;-0.0944;-1.6032;-0.9363;0.4855;0.7163;1.0957;22.005;42.13;18.08;5.87;112.2;24.44;101.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;880;2023-09-21 21:22:01:302
-7.8485;-5.2355;-3.2518;-8.7791;-3.9372;-1.8963;-0.0944;-1.6032;-0.9363;0.3737;0.5001;1.045;22.005;42.13;18.08;5.87;112.2;24.44;101.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;885;2023-09-21 21:22:01:307
-7.8485;-5.2355;-3.2518;-8.7791;-3.9372;-1.8963;-0.0944;-1.6032;-0.9363;0.3737;0.5001;1.045;22.005;42.13;18.08;5.87;112.2;24.44;101.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;890;2023-09-21 21:22:01:312
-6.2836;-4.319;-3.8309;-8.8208;-3.8262;-1.9297;1.7458;-1.0261;-1.6199;0.2692;0.139;0.8978;22.005;42.13;18.08;5.87;112.2;24.44;101.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;895;2023-09-21 21:22:01:317
-6.2836;-4.319;-3.8309;-8.8208;-3.8262;-1.9297;1.7458;-1.0261;-1.6199;0.2692;0.139;0.8978;22.005;41.64;17.03;6.36;112.2;24.44;101.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;901;2023-09-21 21:22:01:323
-6.2836;-4.319;-3.8309;-8.8208;-3.8262;-1.9297;1.7458;-1.0261;-1.6199;0.0927;-0.4022;0.6187;22.005;41.64;17.03;6.36;112.2;24.44;101.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;905;2023-09-21 21:22:01:327
-5.4437;-3.2614;-4.3406;-8.8621;-3.7447;-1.9;3.2181;0.1676;-2.3258;0.0927;-0.4022;0.6187;22.005;41.64;17.03;6.36;112.2;24.44;101.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;911;2023-09-21 21:22:01:333
-5.4437;-3.2614;-4.3406;-8.8621;-3.7447;-1.9;3.2181;0.1676;-2.3258;0.0927;-0.4022;0.6187;22.005;41.64;17.03;6.36;112.2;24.44;101.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;915;2023-09-21 21:22:01:337
-5.7571;-2.5938;-4.4387;-8.8621;-3.7447;-1.9;3.2181;0.1676;-2.3258;-0.0435;-0.8359;0.3456;2.025;41.18;15.94;6.23;110.15;22.45;102.1;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;920;2023-09-21 21:22:01:342
-5.7571;-2.5938;-4.4387;-8.9003;-3.6971;-1.8128;3.1639;1.0447;-2.6454;-0.0435;-0.8359;0.3456;2.025;41.18;15.94;6.23;110.15;22.45;102.1;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;926;2023-09-21 21:22:01:348
-6.9751;-2.6369;-4.3765;-8.9003;-3.6971;-1.8128;3.1639;1.0447;-2.6454;-0.0985;-1.0418;0.2106;2.025;41.18;15.94;6.23;110.15;22.45;102.1;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;930;2023-09-21 21:22:01:352
-6.9751;-2.6369;-4.3765;-8.9003;-3.6971;-1.8128;3.1639;1.0447;-2.6454;-0.0985;-1.0418;0.2106;2.025;41.18;15.94;6.23;110.15;22.45;102.1;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;936;2023-09-21 21:22:01:358
-6.9751;-2.6369;-4.3765;-8.9359;-3.6695;-1.6896;1.7484;0.9786;-2.6853;-0.151;-1.2073;0.1526;2.025;41.12;14.91;6.26;110.15;22.45;102.1;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;940;2023-09-21 21:22:01:362
-8.3677;-2.9982;-4.1946;-8.9359;-3.6695;-1.6896;1.7484;0.9786;-2.6853;-0.151;-1.2073;0.1526;2.025;41.12;14.91;6.26;110.15;22.45;102.1;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;946;2023-09-21 21:22:01:368
-8.3677;-2.9982;-4.1946;-8.9359;-3.6695;-1.6896;1.7484;0.9786;-2.6853;-0.1901;-1.1835;0.1794;2.025;41.12;14.91;6.26;110.15;22.45;102.1;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;951;2023-09-21 21:22:01:373
