sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.5623;0.591;9.8201;0.4917;0.5801;9.7771;0.0453;0.0227;0.0531;0.0029;-0.0015;-0.0142;63.99;-2.16;-6.09;-35.32;178.02;-3.39;-2.89;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;39018;2023-09-21 21:18:39:344
0.5623;0.591;9.8201;0.4917;0.5801;9.7771;0.0453;0.0227;0.0531;0.0102;-0.0033;-0.0197;63.99;-2.16;-6.09;-35.32;178.02;-3.39;-2.89;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;39022;2023-09-21 21:18:39:348
0.5264;0.6054;9.8345;0.4917;0.5801;9.7771;0.0453;0.0227;0.0531;0.0102;-0.0033;-0.0197;63.99;-2.16;-6.09;-35.32;178.02;-3.39;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39026;2023-09-21 21:18:39:352
0.5264;0.6054;9.8345;0.4934;0.5819;9.7769;0.034;0.0197;0.053;0.0145;-0.0082;-0.0166;63.99;-2.38;-5.85;-35.03;176.58;-3.4;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39032;2023-09-21 21:18:39:358
0.4929;0.6269;9.7771;0.4934;0.5819;9.7769;0.034;0.0197;0.053;0.0145;-0.0082;-0.0166;63.99;-2.38;-5.85;-35.03;176.58;-3.4;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39038;2023-09-21 21:18:39:364
0.4929;0.6269;9.7771;0.4934;0.5819;9.7769;0.034;0.0197;0.053;0.0157;-0.0082;-0.0173;63.99;-2.38;-5.85;-35.03;176.58;-3.4;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39042;2023-09-21 21:18:39:368
0.4929;0.6269;9.7771;0.4947;0.5849;9.7767;0.0063;0.0118;-0.0284;0.0157;-0.0082;-0.0173;63.99;-2.38;-5.85;-35.03;176.58;-3.4;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39046;2023-09-21 21:18:39:372
0.4881;0.5575;9.7196;0.4947;0.5849;9.7767;0.0063;0.0118;-0.0284;0.0115;-0.0027;-0.0209;63.99;-2.12;-5.64;-35.4;176.58;-3.4;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39055;2023-09-21 21:18:39:381
0.4881;0.5575;9.7196;0.4947;0.5849;9.7767;0.0063;0.0118;-0.0284;0.0115;-0.0027;-0.0209;63.99;-2.12;-5.64;-35.4;176.58;-3.4;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39057;2023-09-21 21:18:39:383
0.4881;0.5575;9.7196;0.4949;0.586;9.7766;-0.0117;-0.0383;-0.0771;0.0115;-0.0027;-0.0209;63.99;-2.12;-5.64;-35.4;176.58;-3.4;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39061;2023-09-21 21:18:39:387
0.3996;0.5456;9.7364;0.4949;0.586;9.7766;-0.0117;-0.0383;-0.0771;0.0011;0.0016;-0.0246;63.99;-2.12;-5.64;-35.4;176.58;-3.4;-2.89;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39067;2023-09-21 21:18:39:393
0.3996;0.5456;9.7364;0.4949;0.586;9.7766;-0.0117;-0.0383;-0.0771;0.0011;0.0016;-0.0246;63.99;-2.25;-5.74;-35.64;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39071;2023-09-21 21:18:39:397
0.3781;0.5456;9.8058;0.4926;0.5854;9.7768;-0.0991;-0.0507;-0.0268;-2.0E-4;0.0059;-0.0197;63.99;-2.25;-5.74;-35.64;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39076;2023-09-21 21:18:39:402
0.3781;0.5456;9.8058;0.4926;0.5854;9.7768;-0.0991;-0.0507;-0.0268;-2.0E-4;0.0059;-0.0197;63.99;-2.25;-5.74;-35.64;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39082;2023-09-21 21:18:39:408
0.4092;0.5312;9.7723;0.4884;0.5842;9.777;-0.1153;-0.0734;0.0194;0.0047;0.0163;-0.0075;63.99;-2.25;-5.74;-35.64;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39088;2023-09-21 21:18:39:414
0.4092;0.5312;9.7723;0.4884;0.5842;9.777;-0.1153;-0.0734;0.0194;0.0047;0.0163;-0.0075;63.99;-2.18;-5.66;-36.56;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39091;2023-09-21 21:18:39:417
0.4092;0.5312;9.7723;0.4884;0.5842;9.777;-0.1153;-0.0734;0.0194;0.0047;0.0163;-0.0075;63.99;-2.18;-5.66;-36.56;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39097;2023-09-21 21:18:39:423
0.4092;0.5312;9.7723;0.4884;0.5842;9.777;-0.1153;-0.0734;0.0194;0.0047;0.0163;-0.0075;62.9775;-2.18;-5.66;-36.56;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39101;2023-09-21 21:18:39:427
0.4666;0.5767;9.7196;0.4843;0.5836;9.7773;-0.0405;-0.0166;-0.0413;0.0035;0.0212;0.0041;62.9775;-2.31;-6.3;-36.69;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39106;2023-09-21 21:18:39:432
0.4666;0.5767;9.7196;0.4843;0.5836;9.7773;-0.0405;-0.0166;-0.0413;0.0035;0.0212;0.0041;62.9775;-2.31;-6.3;-36.69;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39112;2023-09-21 21:18:39:438
0.5599;0.6461;9.6909;0.482;0.5844;9.7773;0.0576;0.058;-0.0638;-0.002;0.0212;0.0115;62.9775;-2.31;-6.3;-36.69;177.35;-3.43;-2.9;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39116;2023-09-21 21:18:39:442
0.5599;0.6461;9.6909;0.482;0.5844;9.7773;0.0576;0.058;-0.0638;-0.002;0.0212;0.0115;62.9775;-2.16;-6.09;-36.51;177.34;-3.42;-2.82;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39122;2023-09-21 21:18:39:448
0.6317;0.682;9.734;0.482;0.5844;9.7773;0.0576;0.058;-0.0638;-0.0087;0.0205;0.0011;62.9775;-2.16;-6.09;-36.51;177.34;-3.42;-2.82;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39126;2023-09-21 21:18:39:452
0.6317;0.682;9.734;0.4823;0.5855;9.7773;0.1447;0.0953;-0.0515;-0.0087;0.0205;0.0011;62.9775;-2.16;-6.09;-36.51;177.34;-3.42;-2.82;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39132;2023-09-21 21:18:39:458
0.6317;0.682;9.734;0.4823;0.5855;9.7773;0.1447;0.0953;-0.0515;-0.0118;0.0218;-0.016;62.9775;-2.16;-6.09;-36.51;177.34;-3.42;-2.82;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39139;2023-09-21 21:18:39:465
0.5192;0.603;9.8369;0.4823;0.5855;9.7773;0.1447;0.0953;-0.0515;-0.0118;0.0218;-0.016;62.9775;-2.44;-6.43;-36.37;177.34;-3.42;-2.82;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39142;2023-09-21 21:18:39:468
0.5192;0.603;9.8369;0.4815;0.5851;9.7773;0.0509;0.0203;0.0602;-0.0087;0.0181;-0.0228;62.9775;-2.44;-6.43;-36.37;177.34;-3.42;-2.82;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39147;2023-09-21 21:18:39:473
0.4044;0.5336;9.8919;0.4795;0.5843;9.7775;0.0509;0.0203;0.0602;-0.0087;0.0181;-0.0228;62.9775;-2.44;-6.43;-36.37;177.34;-3.42;-2.82;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39155;2023-09-21 21:18:39:481
0.4044;0.5336;9.8919;0.4795;0.5843;9.7775;0.0509;0.0203;0.0602;-0.0087;0.0181;-0.0228;62.9775;-2.44;-6.43;-36.37;177.34;-3.42;-2.82;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39157;2023-09-21 21:18:39:483
0.4044;0.5336;9.8919;0.4795;0.5843;9.7775;-0.075;-0.0562;0.1067;0.0017;0.0132;-0.0185;62.9775;-2.44;-6.56;-36.39;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39162;2023-09-21 21:18:39:488
0.3422;0.4786;9.8656;0.4795;0.5843;9.7775;-0.075;-0.0562;0.1067;0.0017;0.0132;-0.0185;62.9775;-2.44;-6.56;-36.39;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39166;2023-09-21 21:18:39:492
0.3422;0.4786;9.8656;0.4746;0.5827;9.7778;-0.075;-0.0562;0.1067;0.0072;0.012;-0.0124;62.9775;-2.44;-6.56;-36.39;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39172;2023-09-21 21:18:39:498
0.3422;0.4786;9.8656;0.4746;0.5827;9.7778;-0.135;-0.0936;0.0883;0.0072;0.012;-0.0124;62.9775;-2.44;-6.56;-36.39;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39176;2023-09-21 21:18:39:502
0.4116;0.5432;9.7436;0.4746;0.5827;9.7778;-0.135;-0.0936;0.0883;0.0047;0.0102;-0.0014;62.9775;-2.46;-6.51;-36.79;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39182;2023-09-21 21:18:39:508
0.4116;0.5432;9.7436;0.4704;0.5818;9.7781;-0.0343;-0.0208;-0.0444;0.0047;0.0102;-0.0014;62.9775;-2.46;-6.51;-36.79;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39189;2023-09-21 21:18:39:515
0.5073;0.6006;9.7173;0.4704;0.5818;9.7781;-0.0343;-0.0208;-0.0444;0.0047;0.0102;-0.0014;62.9775;-2.23;-6.45;-37.11;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39191;2023-09-21 21:18:39:517
0.5073;0.6006;9.7173;0.4704;0.5818;9.7781;-0.0343;-0.0208;-0.0444;5.0E-4;0.0059;-0.002;62.9775;-2.23;-6.45;-37.11;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39197;2023-09-21 21:18:39:523
0.5623;0.6197;9.7555;0.4697;0.5823;9.7781;0.0861;0.0311;-0.0503;-0.002;0.0053;-0.0087;62.9775;-2.23;-6.45;-37.11;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39203;2023-09-21 21:18:39:529
0.5623;0.6197;9.7555;0.4697;0.5823;9.7781;0.0861;0.0311;-0.0503;-0.002;0.0053;-0.0087;62.9775;-2.23;-6.45;-37.11;177.23;-3.42;-2.81;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39206;2023-09-21 21:18:39:532
0.5623;0.6197;9.7555;0.4709;0.583;9.778;0.0861;0.0311;-0.0503;-0.002;0.0053;-0.0087;62.9775;-1.99;-6.94;-37.76;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39212;2023-09-21 21:18:39:538
0.4642;0.6221;9.7914;0.4709;0.583;9.778;0.0183;0.034;0.0061;-8.0E-4;0.0022;-0.0099;62.9775;-1.99;-6.94;-37.76;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39216;2023-09-21 21:18:39:542
0.4642;0.6221;9.7914;0.4709;0.583;9.778;0.0183;0.034;0.0061;-8.0E-4;0.0022;-0.0099;62.9775;-1.99;-6.94;-37.76;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39223;2023-09-21 21:18:39:549
0.4642;0.6221;9.7914;0.4709;0.583;9.778;0.0183;0.034;0.0061;-8.0E-4;0.0022;-0.0099;62.9775;-1.99;-6.94;-37.76;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39227;2023-09-21 21:18:39:553
0.4379;0.6006;9.8178;0.4704;0.5841;9.7779;-0.0242;0.0379;0.0297;0.0035;0.001;-0.0032;62.9775;-1.99;-6.69;-38.32;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39232;2023-09-21 21:18:39:558
0.4379;0.6006;9.8178;0.4704;0.5841;9.7779;-0.0242;0.0379;0.0297;0.0035;0.001;-0.0032;62.9775;-1.99;-6.69;-38.32;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39239;2023-09-21 21:18:39:565
0.4451;0.5862;9.8273;0.4694;0.5849;9.7779;-0.022;-0.0095;0.0406;0.0078;0.0047;0.006;62.9775;-2.08;-6.69;-38.27;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39241;2023-09-21 21:18:39:567
0.4451;0.5862;9.8273;0.4694;0.5849;9.7779;-0.022;-0.0095;0.0406;0.0078;0.0047;0.006;62.9775;-2.08;-6.69;-38.27;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39247;2023-09-21 21:18:39:573
0.4451;0.5862;9.8273;0.4694;0.5849;9.7779;-0.022;-0.0095;0.0406;0.0115;0.0102;0.0084;62.9775;-2.08;-6.69;-38.27;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39251;2023-09-21 21:18:39:577
0.4546;0.5791;9.8608;0.468;0.5858;9.7779;-0.0099;-0.019;0.0704;0.0115;0.0102;0.0084;62.9775;-2.08;-6.69;-38.27;177.89;-3.4;-2.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39257;2023-09-21 21:18:39:583
0.4546;0.5791;9.8608;0.468;0.5858;9.7779;-0.0099;-0.019;0.0704;0.0115;0.0102;0.0084;63.99;-2.04;-6.38;-37.82;177.21;-3.42;-2.74;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39261;2023-09-21 21:18:39:587
0.4546;0.5791;9.8608;0.468;0.5858;9.7779;-0.0099;-0.019;0.0704;0.02;0.0205;0.0066;63.99;-2.04;-6.38;-37.82;177.21;-3.42;-2.74;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39267;2023-09-21 21:18:39:593
0.5049;0.6269;9.8943;0.4658;0.5883;9.7779;0.028;0.0238;0.1959;0.02;0.0205;0.0066;63.99;-2.04;-6.38;-37.82;177.21;-3.42;-2.74;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39272;2023-09-21 21:18:39:598
0.5049;0.6269;9.8943;0.4658;0.5883;9.7779;0.028;0.0238;0.1959;0.0353;0.0126;0.0053;63.99;-2.04;-6.38;-37.82;177.21;-3.42;-2.74;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39277;2023-09-21 21:18:39:603
0.5049;0.6269;9.8943;0.4658;0.5883;9.7779;0.028;0.0238;0.1959;0.0353;0.0126;0.0053;63.99;-2.38;-6.62;-37.57;177.21;-3.42;-2.74;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39281;2023-09-21 21:18:39:607
0.469;0.6413;9.6048;0.4653;0.5942;9.7776;0.0106;0.0239;-0.1122;0.0292;0.0095;-2.0E-4;63.99;-2.38;-6.62;-37.57;177.21;-3.42;-2.74;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39290;2023-09-21 21:18:39:616
0.469;0.6413;9.6048;0.4653;0.5942;9.7776;0.0106;0.0239;-0.1122;0.0292;0.0095;-2.0E-4;63.99;-2.38;-6.62;-37.57;177.21;-3.42;-2.74;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39291;2023-09-21 21:18:39:617
0.4164;0.658;9.5426;0.4645;0.5978;9.7774;-0.0101;0.0683;-0.2309;0.0292;0.0095;-2.0E-4;63.99;-2.38;-6.62;-37.57;177.21;-3.42;-2.74;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39297;2023-09-21 21:18:39:623
0.4164;0.658;9.5426;0.4645;0.5978;9.7774;-0.0101;0.0683;-0.2309;0.0035;0.0065;-2.0E-4;63.99;-2.34;-6.32;-37.97;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39301;2023-09-21 21:18:39:627
0.4164;0.658;9.5426;0.4645;0.5978;9.7774;-0.0101;0.0683;-0.2309;0.0035;0.0065;-2.0E-4;63.99;-2.34;-6.32;-37.97;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39307;2023-09-21 21:18:39:633
0.5073;0.5838;9.6861;0.4633;0.6;9.7773;0.0093;0.0294;-0.18;-0.0075;0.0083;-0.0032;63.99;-2.34;-6.32;-37.97;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39312;2023-09-21 21:18:39:638
0.5073;0.5838;9.6861;0.4633;0.6;9.7773;0.0093;0.0294;-0.18;-0.0075;0.0083;-0.0032;63.99;-2.34;-6.32;-37.97;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39317;2023-09-21 21:18:39:643
0.4905;0.5408;9.8632;0.4626;0.5976;9.7775;0.0447;-0.0591;0.0338;-0.0118;0.0138;-0.0063;63.99;-2.1;-6.19;-38.16;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39323;2023-09-21 21:18:39:649
0.4905;0.5408;9.8632;0.4626;0.5976;9.7775;0.0447;-0.0591;0.0338;-0.0118;0.0138;-0.0063;63.99;-2.1;-6.19;-38.16;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39326;2023-09-21 21:18:39:652
0.4905;0.5408;9.8632;0.4626;0.5976;9.7775;0.0447;-0.0591;0.0338;-0.002;0.0212;-0.0069;63.99;-2.1;-6.19;-38.16;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39332;2023-09-21 21:18:39:658
0.4881;0.5838;9.9326;0.4605;0.5963;9.7777;0.0276;-0.015;0.1618;-0.002;0.0212;-0.0069;63.99;-2.1;-6.19;-38.16;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39339;2023-09-21 21:18:39:665
0.4881;0.5838;9.9326;0.4605;0.5963;9.7777;0.0276;-0.015;0.1618;-0.002;0.0212;-0.0069;63.99;-2.1;-6.19;-38.16;176.97;-3.5;-2.72;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39342;2023-09-21 21:18:39:668
0.4881;0.5838;9.9326;0.4605;0.5963;9.7777;0.0276;-0.015;0.1618;0.0151;0.0193;-0.0081;63.99;-1.99;-6.51;-38.85;177.97;-3.49;-2.7;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39346;2023-09-21 21:18:39:672
0.4881;0.5862;9.801;0.4605;0.5963;9.7777;0.0276;-0.015;0.1618;0.0151;0.0193;-0.0081;63.99;-1.99;-6.51;-38.85;177.97;-3.49;-2.7;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39351;2023-09-21 21:18:39:677
0.4881;0.5862;9.801;0.4581;0.5982;9.7777;0.0382;-0.0218;0.0576;0.0151;0.0193;-0.0081;63.99;-1.99;-6.51;-38.85;177.97;-3.49;-2.7;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39356;2023-09-21 21:18:39:682
0.4881;0.5862;9.801;0.4581;0.5982;9.7777;0.0382;-0.0218;0.0576;0.0194;0.0187;-0.0148;63.99;-1.99;-6.51;-38.85;177.97;-3.49;-2.7;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39362;2023-09-21 21:18:39:688
0.4211;0.5934;9.7125;0.4553;0.6008;9.7776;-0.0367;-0.004;-0.0637;0.0194;0.0187;-0.0148;63.99;-1.71;-6.19;-39.07;177.97;-3.49;-2.7;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39367;2023-09-21 21:18:39:693
0.4211;0.5934;9.7125;0.4553;0.6008;9.7776;-0.0367;-0.004;-0.0637;0.0151;0.0163;-0.0105;63.99;-1.71;-6.19;-39.07;177.97;-3.49;-2.7;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39373;2023-09-21 21:18:39:699
0.2752;0.6078;9.6814;0.4521;0.6023;9.7777;-0.1256;0.0114;-0.0947;0.0151;0.0163;-0.0105;63.99;-1.71;-6.19;-39.07;177.97;-3.49;-2.7;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39377;2023-09-21 21:18:39:703
0.2752;0.6078;9.6814;0.4521;0.6023;9.7777;-0.1256;0.0114;-0.0947;0.0035;0.0138;0.0011;63.99;-1.52;-6.36;-39.19;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39382;2023-09-21 21:18:39:708
0.2752;0.6078;9.6814;0.4521;0.6023;9.7777;-0.1256;0.0114;-0.0947;0.0035;0.0138;0.0011;63.99;-1.52;-6.36;-39.19;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39387;2023-09-21 21:18:39:713
0.347;0.5862;9.7388;0.4521;0.6023;9.7777;-0.1256;0.0114;-0.0947;0.0035;0.0138;0.0011;63.99;-1.5;-6.34;-38.85;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39391;2023-09-21 21:18:39:717
0.347;0.5862;9.7388;0.4466;0.6026;9.7779;-0.1331;-0.0032;-0.0841;-0.0044;0.0108;0.0121;63.99;-1.5;-6.34;-38.85;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39397;2023-09-21 21:18:39:723
0.347;0.5862;9.7388;0.4466;0.6026;9.7779;-0.1331;-0.0032;-0.0841;-0.0044;0.0108;0.0121;63.99;-1.5;-6.34;-38.85;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39401;2023-09-21 21:18:39:727
0.4475;0.5934;9.8249;0.444;0.6012;9.7781;-0.0085;-0.0185;0.0284;-0.0044;0.0108;0.0218;63.99;-1.5;-6.34;-38.85;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39407;2023-09-21 21:18:39:733
0.4475;0.5934;9.8249;0.444;0.6012;9.7781;-0.0085;-0.0185;0.0284;-0.0044;0.0108;0.0218;63.99;-1.44;-6.15;-38.83;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39411;2023-09-21 21:18:39:737
0.4475;0.5934;9.8249;0.444;0.6012;9.7781;-0.0085;-0.0185;0.0284;-0.0044;0.0108;0.0218;63.99;-1.44;-6.15;-38.83;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39417;2023-09-21 21:18:39:743
0.5934;0.6317;9.8034;0.4434;0.601;9.7782;0.107;0.0055;0.0402;0.0053;0.023;0.0237;63.99;-1.44;-6.15;-38.83;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39424;2023-09-21 21:18:39:750
0.5934;0.6317;9.8034;0.4434;0.601;9.7782;0.107;0.0055;0.0402;0.0053;0.023;0.0237;63.99;-1.44;-6.15;-38.83;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39427;2023-09-21 21:18:39:753
0.5934;0.6317;9.8034;0.4434;0.601;9.7782;0.107;0.0055;0.0402;0.0053;0.023;0.0237;63.99;-1.44;-6.15;-38.83;176.87;-3.52;-2.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39431;2023-09-21 21:18:39:757
0.6891;0.6245;9.7244;0.4438;0.6024;9.7781;0.213;0.0221;-0.0303;0.0047;0.0358;0.0084;63.99;-1.52;-6.07;-38.72;176.34;-3.52;-2.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39440;2023-09-21 21:18:39:766
0.6891;0.6245;9.7244;0.4438;0.6024;9.7781;0.213;0.0221;-0.0303;0.0047;0.0358;0.0084;63.99;-1.52;-6.07;-38.72;176.34;-3.52;-2.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39441;2023-09-21 21:18:39:767
0.658;0.6054;9.6574;0.4446;0.6034;9.778;0.2314;0.0189;-0.1084;-0.002;0.0352;-0.0185;63.99;-1.52;-6.07;-38.72;176.34;-3.52;-2.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39446;2023-09-21 21:18:39:772
0.658;0.6054;9.6574;0.4446;0.6034;9.778;0.2314;0.0189;-0.1084;-0.002;0.0352;-0.0185;63.99;-1.61;-5.87;-38.48;176.34;-3.52;-2.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39452;2023-09-21 21:18:39:778
0.658;0.6054;9.6574;0.4446;0.6034;9.778;0.2314;0.0189;-0.1084;-0.0087;0.0334;-0.0344;63.99;-1.61;-5.87;-38.48;176.34;-3.52;-2.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39457;2023-09-21 21:18:39:783
0.4403;0.603;9.7196;0.4429;0.6024;9.7781;0.0514;-0.0028;-0.0797;-0.0087;0.0334;-0.0344;63.99;-1.61;-5.87;-38.48;176.34;-3.52;-2.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39462;2023-09-21 21:18:39:788
0.4403;0.603;9.7196;0.4429;0.6024;9.7781;0.0514;-0.0028;-0.0797;-0.0087;0.0334;-0.0344;63.99;-1.61;-5.87;-38.48;176.34;-3.52;-2.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39466;2023-09-21 21:18:39:792
0.414;0.6006;9.8058;0.4429;0.6024;9.7781;0.0514;-0.0028;-0.0797;-0.0154;0.026;-0.0362;63.99;-1.99;-6.21;-38.46;175.64;-3.52;-2.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39473;2023-09-21 21:18:39:799
0.414;0.6006;9.8058;0.4385;0.6003;9.7784;-0.0315;5.0E-4;0.0444;-0.0154;0.026;-0.0362;63.99;-1.99;-6.21;-38.46;175.64;-3.52;-2.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39476;2023-09-21 21:18:39:802
0.414;0.6006;9.8058;0.4385;0.6003;9.7784;-0.0315;5.0E-4;0.0444;-0.0111;0.0205;-0.0283;63.99;-1.99;-6.21;-38.46;175.64;-3.52;-2.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39481;2023-09-21 21:18:39:807
0.3972;0.6245;9.8752;0.4385;0.6003;9.7784;-0.0315;5.0E-4;0.0444;-0.0111;0.0205;-0.0283;63.99;-1.99;-6.21;-38.46;175.64;-3.52;-2.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;39490;2023-09-21 21:18:39:816
